gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	updown	symbol	genename	ensembl	refseq	entrezid	GO	degree	betweenness	rank
FBgn0000337	75.466972396837	-1.23531473104937	0.333854310998744	-3.7001610892903	0.000215462652627534	0.0128145667963639	-1	cn	cinnabar	FBgn0000337	NM_078927	35724	GO:0004502|GO:0004502|GO:0004502|GO:0005741|GO:0005741|GO:0006569|GO:0006569|GO:0006727|GO:0016174|GO:0019674|GO:0019674|GO:0019805|GO:0048072|GO:0050660|GO:0070189|GO:0070189|GO:0071949|GO:1901216	26	80.3562802969462	52.25
FBgn0000451	38.285772113839	1.19654287228336	0.352198673506605	3.39735201263022	0.000680413790032855	0.0272714918452299	1	ect	ectodermal	FBgn0000451	NM_001274748	44135	GO:0003674|GO:0005575|GO:0035295|GO:0042335	26	3.52786169509355	38.25
FBgn0000658	68.2843227547382	1.06079524302236	0.291579526623802	3.63809920163224	0.000274657639458215	0.015209152834748	1	fj	four-jointed	FBgn0000658	NM_058135	37089	GO:0001736|GO:0001736|GO:0001737|GO:0004672|GO:0005615|GO:0005737|GO:0005886|GO:0006468|GO:0007267|GO:0007267|GO:0007267|GO:0007267|GO:0007446|GO:0007474|GO:0016348|GO:0017147|GO:0035159|GO:0043393|GO:0090175|GO:0090175	32	101.26735411374	61.5
FBgn0001311	155.237643613636	2.6953256196281	0.805550326638227	3.34594317759935	0.000820031985280693	0.0309929863895474	1	kkv	krotzkopf verkehrt	FBgn0001311	NM_079509	45884	GO:0001838|GO:0004100|GO:0004100|GO:0005737|GO:0006031|GO:0006035|GO:0006035|GO:0006038|GO:0007424|GO:0007443|GO:0008362|GO:0009611|GO:0016021|GO:0030428|GO:0035002|GO:0035149|GO:0035149|GO:0035158|GO:0035159|GO:0045177|GO:0060439|GO:0071944	30	22.6816965134882	50.75
FBgn0031940	344.108451956314	4.66583230553889	0.888177336683014	5.25326656381923	1.49425028243602e-07	5.35807746675829e-05	1	CG7214	uncharacterized protein	FBgn0031940	NM_135297	34053	NA	30	21.0460232834314	49.25
FBgn0031942	7077.18852189465	2.62549501097296	0.669108750142232	3.92386889338222	8.7138169198655e-05	0.00677639570909674	1	CG7203	uncharacterized protein	FBgn0031942	NM_001298784	34055	NA	31	14.2650840839501	49
FBgn0033308	558.685179464727	4.49701723161177	0.929019049714373	4.84060820173104	1.29442353645431e-06	0.000269989046823954	1	CG8736	uncharacterized protein	FBgn0033308	NM_136550	35841	GO:0042302	31	24.5779627472544	52.5
FBgn0033702	116.333976742132	1.0243695665768	0.198248407437605	5.16710111227099	2.37752658202161e-07	7.48398977257826e-05	1	CG8854	uncharacterized protein	FBgn0033702	NM_001273985	36324	GO:0003674|GO:0005575|GO:0008150	23	38.3117835422244	43.5
FBgn0033728	548.450534126061	1.27103692476258	0.292942884419079	4.33885577143515	1.4322647628922e-05	0.00179464165338706	1	Cpr49Ae	Cuticular protein 49Ae	FBgn0033728	NM_136930	36351	GO:0008010|GO:0008010|GO:0040003|GO:0062129|GO:0062129	8	67.6495981557043	38.75
FBgn0034098	57.0189787059684	-1.20841836385795	0.253250400299402	-4.77163456574722	1.82736829624355e-06	0.000343513723806339	-1	krimp	krimper	FBgn0034098	NM_137259	36804	GO:0007310|GO:0007319|GO:0030717|GO:0030719|GO:0034587|GO:0043186|GO:0043186|GO:0046872|GO:0048471	14	515.726975346724	52.5
FBgn0034253	522.952973965018	1.0263106516052	0.236948054919356	4.33137403028904	1.48181715560786e-05	0.00183646997326846	1	CG10936	uncharacterized protein	FBgn0034253	NM_137395	37000	NA	2	63	30
FBgn0034670	15.0501949996214	-1.90726759600031	0.574161518925566	-3.32183111046765	0.000894288062022433	0.0320602270235042	-1	CG13488	uncharacterized protein	FBgn0034670	NM_001259523	37496	NA	13	90.2935664456335	44.5
FBgn0034840	9.0036447091782	-5.12224346057738	1.52988531188899	-3.34812251661715	0.000813610347870034	0.0308836916165019	-1	CG3124	uncharacterized protein	FBgn0034840	NM_001299832	37688	NA	21	0.788252710070922	29
FBgn0035398	195.750023186702	1.39465588228128	0.319574137227316	4.36410747872645	1.2764281393415e-05	0.00163104767983578	1	Cht7	Chitinase 7	FBgn0035398	NM_139511	38370	GO:0004568|GO:0005576|GO:0005975|GO:0006032|GO:0006032|GO:0008061|GO:0018990|GO:0040003|GO:0042060	12	3.23180692566882	27.75
FBgn0035548	8.01997267916573	5.73771214153847	1.70936591365747	3.35663189238498	0.000788980797847082	0.0303260047340623	1	CG15023	uncharacterized protein	FBgn0035548	NM_001274487	38550	NA	24	10.2064479931917	39.5
FBgn0035918	37.6627463096075	1.11390580956199	0.335814460521939	3.31702752713718	0.000909806521104247	0.0325262131893945	1	Cdc6	Cdc6	FBgn0035918	NM_139990	38989	GO:0003688|GO:0005634|GO:0005634|GO:0006270|GO:0033314|GO:0051301	33	164.792012221499	64.5
FBgn0035969	152.54151726702	1.05010290435656	0.155549006321692	6.75094575779444	1.46884509825329e-11	1.8956914838057e-08	1	CG4476	uncharacterized protein	FBgn0035969	NM_140036	39056	GO:0003333|GO:0005326|GO:0005416|GO:0005886|GO:0005887|GO:0006836|GO:0007632|GO:0015179|GO:0016021|GO:0035725	2	0	10.5
FBgn0036617	47.7896769545576	-1.18679714413508	0.287142514010129	-4.13312932160654	3.57857236329203e-05	0.0034725605203494	-1	Cpr72Ea	Cuticular protein 72Ea	FBgn0036617	NM_140625	39814	GO:0008010|GO:0031012|GO:0040003|GO:0062129	10	69.7150294150294	40.5
FBgn0036619	11598.0619801792	-1.31407506781823	0.148202443667849	-8.86675708778008	7.53069480385374e-19	4.85955735692682e-15	-1	Cpr72Ec	Cuticular protein 72Ec	FBgn0036619	NM_140627	39816	GO:0005212|GO:0005615|GO:0008010|GO:0031012|GO:0040003|GO:0062129	2	1	16
FBgn0036656	147.837081294907	1.69517957622809	0.379978954173844	4.46124596535557	8.14844996562368e-06	0.00120878040524528	1	CG13026	uncharacterized protein	FBgn0036656	NM_001300158	39868	NA	24	1.85663360411485	33
FBgn0036832	7.19551840082176	5.57716409953147	1.51575184564205	3.67947043281947	0.000233718783708218	0.0135263435988263	1	CG18223	uncharacterized protein	FBgn0036832	NM_001275097	40068	GO:0006508	26	7.62755447485398	40.25
FBgn0037065	74.6404910942073	-1.00539883222543	0.266404599618347	-3.77395448001187	0.000160680091439304	0.0103686863005783	-1	CG12974	uncharacterized protein	FBgn0037065	NM_001275213	40350	NA	21	0.771780879303762	28.5
FBgn0037419	26.4961421807442	1.54173180131159	0.432941496424401	3.56106267023264	0.000369356903629295	0.0185483276196097	1	Osi12	Osiris 12	FBgn0037419	NM_141374	40766	GO:0003674|GO:0005887|GO:0008150	19	0.254184704184704	27
FBgn0037995	12.2515215758193	-2.47653260156766	0.601458955598978	-4.11754215065488	3.82934507494975e-05	0.00364011494362926	-1	CG3809	uncharacterized protein	FBgn0037995	NM_169457	41476	GO:0004001|GO:0004001|GO:0005634|GO:0005829|GO:0006144|GO:0006166|GO:0006167	24	2.95733618390446	34.5
FBgn0038466	140.924244250596	1.30636058852405	0.40685286047626	3.21089198437693	0.00132323662766272	0.041841264583677	1	CG8907	uncharacterized protein	FBgn0038466	NM_001260217	42050	GO:0042048|GO:0045202	24	2.24147059524475	33.5
FBgn0038526	29.1980512902467	-1.06101368259969	0.326031518750548	-3.25432855898661	0.00113660740888284	0.0372311046168578	-1	CG14327	uncharacterized protein	FBgn0038526	NM_001300448	42118	NA	24	2.5346327985824	34
FBgn0038629	80.5280098923632	1.10751348702316	0.353373365427682	3.1341170427	0.00172372086771879	0.0490007522440059	1	CG14304	uncharacterized protein	FBgn0038629	NM_001144608	42232	GO:0005576|GO:0008061	31	24.713316282608	53
FBgn0038820	3821.71677433629	1.30266439947678	0.345365127570726	3.77184693961323	0.000162043650274323	0.0104046534847782	1	CG4000	uncharacterized protein	FBgn0038820	NM_142649	42451	NA	25	13.9647130629501	41.5
