gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	updown	symbol	genename	ensembl	refseq	entrezid	GO	degree	betweenness	rank
FBgn0000003	1034.97465290615	0.865586025175575	0.273050881721661	3.17005394642133	0.00152410638380912	0.0165633909124816	1	7SLRNA:CR32864	Signal recognition particle 7SL RNA CR32864	FBgn0000003	NR_001992	3771948	GO:0005786|GO:0006614	874	245.98227242701	755.5
FBgn0000032	386.562701123992	-0.311834778627889	0.112379255387092	-2.77484289741704	0.00552283793954235	0.0435356616834731	-1	Acph-1	Acid phosphatase 1	FBgn0000032	NM_080178	48445	GO:0003993|GO:0003993|GO:0005634|GO:0016311|GO:0016311|GO:0016311|GO:0016791|GO:0042803|GO:0070062	1326	1713.79321115241	1637.75
FBgn0000047	2168.84908542851	-4.24776685784137	1.21351436699361	-3.50038448112065	0.000464587549361334	0.00662538313847804	-1	Act88F	Actin 88F	FBgn0000047	NM_079643	41885	GO:0000281|GO:0005865|GO:0014866|GO:0030016|GO:0030018|GO:0071689	224	28.3205158407593	52
FBgn0000063	191.604805071124	0.988559516104336	0.122644124134381	8.0603903618014	7.60511960848545e-16	1.99237952636769e-13	1	Mps1	Monopolar spindle 1	FBgn0000063	NM_001275748	42126	GO:0000705|GO:0000776|GO:0000940|GO:0001666|GO:0004712|GO:0005524|GO:0005813|GO:0007094|GO:0007094|GO:0007143|GO:0016321|GO:0032837|GO:0032837|GO:0033046|GO:0033316|GO:0043060|GO:0044779|GO:0048133|GO:0051321|GO:1905342	641	344.273508067435	648
FBgn0000075	376.788764662734	-0.808845174090075	0.181361876047213	-4.45984123961925	8.202038665486e-06	0.000220988407195031	-1	amd	alpha methyl dopa-resistant	FBgn0000075	NM_057244	35188	GO:0004058|GO:0004058|GO:0005737|GO:0006520|GO:0006584|GO:0006584|GO:0016831|GO:0016831|GO:0016831|GO:0019239|GO:0030170|GO:0036468|GO:0040003|GO:0042335|GO:0042424	865	581.943115111143	1032.25
FBgn0000084	5787.6069294213	0.1693467796984	0.0550872847582515	3.0741536897593	0.0021110065112802	0.0210468203833142	1	AnxB10	Annexin B10	FBgn0000084	NM_001169333	33019	GO:0005509|GO:0005544|GO:0005737|GO:0008150|GO:0016020	882	445.980582392604	958.5
FBgn0000092	247.175814656314	1.28871075462392	0.238356928284727	5.40664273490092	6.42170549178294e-08	3.15021751873798e-06	1	dyw	daywake	FBgn0000092	NM_130660	31252	GO:0005615|GO:0005615|GO:0007623|GO:0010841|GO:0032504	718	202.600261661086	566.5
FBgn0000097	1710.66589672296	-0.43465210042341	0.128304010865625	-3.38767352237047	0.000704881136440485	0.00900289294991635	-1	aop	anterior open	FBgn0000097	NM_001272979	33392	GO:0000122|GO:0000122|GO:0000977|GO:0000978|GO:0000981|GO:0000981|GO:0001227|GO:0001709|GO:0003677|GO:0005515|GO:0005634|GO:0005634|GO:0005634|GO:0005634|GO:0005654|GO:0005829|GO:0005829|GO:0006357|GO:0006897|GO:0007173|GO:0007298|GO:0007391|GO:0007464|GO:0008340|GO:0008340|GO:0008406|GO:0008543|GO:0008543|GO:0010628|GO:0010629|GO:0019904|GO:0030154|GO:0035155|GO:0035157|GO:0045500|GO:0045500|GO:0045500|GO:0045677|GO:0045677|GO:0045892|GO:0048010|GO:0050767|GO:0055001|GO:0060233|GO:0090090|GO:0090175|GO:0110118|GO:1903688	726	254.731042383161	635.5
FBgn0000115	674.046569123557	0.310891692270233	0.0948777572450031	3.27676055271223	0.00105005378632837	0.0124196866402771	1	Arl1	ADP ribosylation factor-like 1	FBgn0000115	NM_079374	39745	GO:0003924|GO:0005515|GO:0005525|GO:0005525|GO:0005737|GO:0005794|GO:0005794|GO:0005802|GO:0006886|GO:0007030|GO:0007269|GO:0007431|GO:0016192|GO:0019904|GO:0030334|GO:0033227|GO:0033363|GO:0034067|GO:0035220|GO:0048488|GO:0060628|GO:0070861|GO:0090158|GO:1903292|GO:1903292	918	588.59292955634	1093.75
FBgn0000120	191569.093922479	0.430387349868786	0.087933404415982	4.89446931717524	9.85713533964908e-07	3.65575022400901e-05	1	Arr1	Arrestin 1	FBgn0000120	NM_001259144	35078	GO:0001664|GO:0002031|GO:0002032|GO:0002046|GO:0005737|GO:0005737|GO:0006897|GO:0007608|GO:0016028|GO:0016059|GO:0016059|GO:0016060|GO:0016060|GO:0045494	874	531.883593973584	1007
