gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,updown,symbol,genename,ensembl,refseq,entrezid,GO,degree,betweenness,rank
FBgn0000003,1640.38569825441,-1.33311886189844,0.37415998488868,-3.5629648164944,0.000366689841355952,0.0108695673926375,-1,7SLRNA:CR32864,Signal recognition particle 7SL RNA CR32864,FBgn0000003,NR_001992,3771948,GO:0005786|GO:0006614,3,3.9,325.25
FBgn0000182,33.2994376256232,-2.84899544545146,0.968122789340213,-2.94280382284265,0.00325254456368167,0.0450959222774694,-1,BicC,Bicaudal C,FBgn0000182,NM_057517,34946,GO:0000226|GO:0000278|GO:0003723|GO:0003729|GO:0003729|GO:0005515|GO:0005737|GO:0007297|GO:0007319|GO:0008104|GO:0030036|GO:0048477,3,86.654644011877,353.75
FBgn0000499,1414.01712168627,0.276794866239512,0.0713389158833624,3.87999821432758,0.000104457231673966,0.00459135570588821,1,dsh,dishevelled,FBgn0000499,NM_078563,32078,GO:0000132|GO:0000132|GO:0001736|GO:0001737|GO:0001745|GO:0001751|GO:0005109|GO:0005515|GO:0005737|GO:0005829|GO:0005886|GO:0007298|GO:0007367|GO:0007391|GO:0007435|GO:0008045|GO:0008585|GO:0008587|GO:0016201|GO:0016477|GO:0019904|GO:0030159|GO:0030159|GO:0030707|GO:0030707|GO:0031290|GO:0032231|GO:0035019|GO:0035159|GO:0035309|GO:0035317|GO:0035317|GO:0035556|GO:0042067|GO:0042067|GO:0045179|GO:0045773|GO:0048076|GO:0048477|GO:0048675|GO:0048730|GO:0050770|GO:0060070|GO:0060070|GO:0060070|GO:0060070|GO:0060250|GO:0060914|GO:0070300|GO:0090163|GO:1902669|GO:1990909,9,5.4,401.5
FBgn0002862,213.902036198002,-4.1772177405351,1.09579139588453,-3.81205561224836,0.00013781585800616,0.00559818854670529,-1,Mst87F,Male-specific RNA 87F,FBgn0002862,NM_001300388,41693,GO:0005198|GO:0007283|GO:0036126,12,3589.35046740652,535.75
FBgn0002865,229.650062008697,-3.83802947536088,1.22306394381177,-3.13804482159728,0.00170078867086858,0.0298479838742836,-1,Mst98Ca,Male-specific RNA 98Ca,FBgn0002865,NM_080160,47854,GO:0003674|GO:0007286|GO:0036126,3,12.9635485438055,334.75
FBgn0031878,80.9644577881317,-2.03774690537234,0.659921096217642,-3.08786446902782,0.00201600390717308,0.0335573701650853,-1,sip2,septin interacting protein 2,FBgn0031878,NM_135246,33979,GO:0000281|GO:0005515|GO:0005874|GO:0008104|GO:0030496|GO:0035371|GO:1990023,8,1785.97658758482,506.25
FBgn0031886,161.189473962554,-1.83250825801592,0.252315867424063,-7.26275472376872,3.79285338109998e-13,2.38471533669943e-10,-1,Nuf2,Nuf2,FBgn0031886,NM_135252,33992,GO:0000776|GO:0005515|GO:0007059|GO:0007080|GO:0031262,10,3151.46896748096,528
FBgn0031914,7041.40874581583,-0.377671856920489,0.0901356534851929,-4.19003848441096,2.78907146905202e-05,0.00181679110423249,-1,CG5973,uncharacterized protein,FBgn0031914,NM_001169430,34023,GO:0005575|GO:1902936,28,1461.24197970323,532.5
FBgn0031980,14119.5391642171,-0.712132588543661,0.179460987571651,-3.96817491188349,7.24251696377884e-05,0.00362401514924587,-1,RpL36A,Ribosomal protein L36A,FBgn0031980,NM_001298808,34098,GO:0002181|GO:0002181|GO:0003735|GO:0003735|GO:0006412|GO:0022625|GO:0022625|GO:0022626,5,3129.01858451102,492.25
FBgn0032039,11.6617517803988,-4.63673981013102,1.40166175237377,-3.30803048758271,0.000939545807165206,0.0202072147273386,-1,CG13385,uncharacterized protein,FBgn0032039,NM_135381,34164,GO:0003674|GO:0005575|GO:0008150,5,567.586780822226,440.75
FBgn0032057,161.777724936841,-1.3225686828383,0.336367180341624,-3.9319195216818,8.4270279177051e-05,0.00395800343284099,-1,CG9287,uncharacterized protein,FBgn0032057,NM_135400,34194,NA,2,834,364.25
FBgn0032061,116.150814471459,-2.84027949971976,0.796255933086494,-3.56704343628574,0.000361031654618265,0.0108092727897199,-1,CG9314,uncharacterized protein,FBgn0032061,NM_001273339,34198,GO:0004096|GO:0004096|GO:0005737|GO:0005739|GO:0005777|GO:0006979|GO:0020037|GO:0042542|GO:0042744,15,422.102976514109,480.25
FBgn0032065,9.01405831327985,-6.31250442476902,1.85560327417839,-3.40186100801315,0.000669286673805307,0.016211984237686,-1,CG12438,uncharacterized protein,FBgn0032065,NM_135405,34202,GO:0003674|GO:0005575|GO:0008150,5,128.886606664212,406.25
FBgn0032072,9.52157887926468,-5.64562443139412,1.52468931181104,-3.70280317941509,0.000213230306867514,0.00763248383072059,-1,CG9483,uncharacterized protein,FBgn0032072,NM_135411,34209,GO:0003674|GO:0005575|GO:0008150,7,5277.44931819516,519.25
FBgn0032090,11.6394071246487,-4.06985621878432,1.23963989867015,-3.28309553697839,0.00102673863120536,0.0215855485434676,-1,CG9582,uncharacterized protein,FBgn0032090,NM_001298844,34230,GO:0005743|GO:0015139|GO:1990550,6,3219.24681229088,507
FBgn0032202,1183.12059580399,-0.371658659130503,0.0963655196209589,-3.85675976835255,0.000114899983801504,0.0048022215773224,-1,REPTOR-BP,REPTOR-binding partner,FBgn0032202,NM_135519,34371,GO:0003682|GO:0003700|GO:0005634|GO:0005634|GO:0006355|GO:0038202|GO:0042594|GO:0042803|GO:0045893|GO:0046982,5,2028.43970395907,481.75
FBgn0032269,191.145365236716,-4.55297529117602,1.14851757556628,-3.96421908383174,7.36366028914871e-05,0.00366944562913476,-1,w-cup,world cup,FBgn0032269,NM_001201858,34455,NA,2,1108,373.25
FBgn0032312,8.26685420527903,-5.44534619523082,1.71760914177635,-3.17030578307196,0.0015227859383491,0.0276298713355913,-1,CG14071,uncharacterized protein,FBgn0032312,NM_001259034,34507,GO:0003674|GO:0005575,2,1,267
FBgn0032360,123.30562485176,-4.80843043878621,1.38176076097822,-3.47992979289851,0.000501545194315212,0.0131869910090769,-1,CG14926,uncharacterized protein,FBgn0032360,NM_001298912,34567,NA,10,1070.75965735172,495.75
FBgn0032374,5.79664273318376,-4.91931598366901,1.5428153129826,-3.18853199230885,0.00142997185458007,0.0266823522439772,-1,CG14931,uncharacterized protein,FBgn0032374,NM_001273460,34588,GO:0003674|GO:0005575|GO:0008150,3,38.675,344.25
FBgn0032385,7.20526985917351,-5.24361907242869,1.46520154590955,-3.57876981980225,0.00034521534353623,0.0105542475325104,-1,CG16964,uncharacterized protein,FBgn0032385,NM_001298926,34605,NA,14,1142.1855499591,510
FBgn0032424,46.3442303672114,-2.15087173480566,0.611718124174693,-3.51611575626852,0.00043791001365064,0.0121314496310381,-1,CG17010,uncharacterized protein,FBgn0032424,NM_135716,34650,GO:0004747|GO:0006014,10,1341.53446559358,505.5
FBgn0032446,85.3997798865587,-0.816295623811903,0.232802709988244,-3.50638368364837,0.000454239920827432,0.0124304197860403,-1,IFT43,Intraflagellar transport 43,FBgn0032446,NM_135737,34676,GO:0003674|GO:0005929|GO:0030991|GO:0030991|GO:0035721|GO:0035721|GO:0060271|GO:0090263|GO:0090263,5,2805.43776909441,488.25
FBgn0032457,9.64820494921476,-4.8304139984435,1.61175949248017,-2.99698188283072,0.00272666917382591,0.0411363321428799,-1,CG15483,uncharacterized protein,FBgn0032457,NM_135748,34687,GO:0005794|GO:0015020|GO:0035269,1,0,117
FBgn0032464,58.8465335437939,-2.99246063002043,0.750840155486097,-3.98548293955203,6.73430160406295e-05,0.00343261016381878,-1,Vha68-3,Vacuolar H[+] ATPase 68kD subunit 3,FBgn0032464,NM_135751,34695,GO:0005524|GO:0033176|GO:0033180|GO:0046034|GO:0046961|GO:0046961|GO:1902600|GO:1902600,2,5.28760233918129,281.25
FBgn0032471,65.2655340901216,-4.34999135162849,0.988109529434955,-4.40233721267319,1.07090936502035e-05,0.000950087136660075,-1,CG5122,uncharacterized protein,FBgn0032471,NM_135757,34703,GO:0004092|GO:0005777|GO:0019254,7,1935.47732924457,503.25
FBgn0032483,393.130898756986,-1.4703949306706,0.140527245448286,-10.4634153041284,1.27186845764151e-25,9.19624488297691e-22,-1,CG15482,uncharacterized protein,FBgn0032483,NM_135770,34717,NA,6,1242.60764900948,480.5
FBgn0032519,14.6365398877304,-4.18833571149978,1.12808348354093,-3.71278878966745,0.000204987949108466,0.00742940033097124,-1,CG16957,uncharacterized protein,FBgn0032519,NM_001298968,34755,GO:0005768|GO:0008150|GO:0012505|GO:0016020|GO:0020037,3,3.87786796536797,324.5
FBgn0032520,66.0564567813923,-3.89762919037758,1.06029821660311,-3.67597448467324,0.000236943205640612,0.00823648073714856,-1,CG10859,uncharacterized protein,FBgn0032520,NM_001298969,34756,GO:0003341|GO:0003341|GO:0007018|GO:0036157|GO:0036157|GO:0036158|GO:0045503|GO:0045504,17,527.112136379659,486.5
