gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,updown,symbol,genename,ensembl,refseq,entrezid,GO,degree,betweenness,rank
FBgn0000003,1903.9180158774,1.58796985979209,0.2135313108047,7.43670730914249,1.03225917006983e-13,4.11006543066724e-11,1,7SLRNA:CR32864,Signal recognition particle 7SL RNA CR32864,FBgn0000003,NR_001992,3771948,GO:0005786|GO:0006614,18,245.987731546234,478.25
FBgn0000337,68.7674106293841,-1.34643460048744,0.281665461149142,-4.78026164441404,1.75067206078898e-06,0.000141708246151337,-1,cn,cinnabar,FBgn0000337,NM_078927,35724,GO:0004502|GO:0004502|GO:0004502|GO:0005741|GO:0005741|GO:0006569|GO:0006569|GO:0006727|GO:0016174|GO:0019674|GO:0019674|GO:0019805|GO:0048072|GO:0050660|GO:0070189|GO:0070189|GO:0071949|GO:1901216,7,1845.42470451418,501
FBgn0000615,431.096090669454,2.32497346288149,0.771006958499995,3.01550256745381,0.00256553766877296,0.023906072698522,1,exu,exuperantia,FBgn0000615,NM_001169747,37345,GO:0000398|GO:0000932|GO:0001700|GO:0003727|GO:0005515|GO:0005737|GO:0005737|GO:0007283|GO:0007300|GO:0007317|GO:0008595|GO:0036464|GO:0042803|GO:0045450|GO:0045450|GO:0045450|GO:0045451|GO:0071011,6,1149,459.5
FBgn0001217,238.824380342525,1.17162569464021,0.422779266505308,2.77124681237295,0.00558420814187306,0.0409898128281385,1,Hsc70-2,Heat shock protein cognate 2,FBgn0001217,NM_079615,41609,GO:0005524|GO:0005634|GO:0005737|GO:0005829|GO:0005886|GO:0016192|GO:0016887|GO:0031072|GO:0034620|GO:0042026|GO:0044183|GO:0051082|GO:0051085|GO:0051787|GO:0140662,4,15.0174894479128,300.25
FBgn0001226,3317.07629286521,1.62482901818484,0.597024424352689,2.72154530352176,0.0064977478124074,0.0455832479868504,1,Hsp27,Heat shock protein 27,FBgn0001226,NM_001300072,39078,GO:0005515|GO:0005634|GO:0005634|GO:0005737|GO:0005737|GO:0008340|GO:0009408|GO:0009408|GO:0034663|GO:0042026|GO:0042026|GO:0042595|GO:0042742|GO:0050832|GO:0051082|GO:0051082|GO:0051082|GO:0061077|GO:0061077,3,2322.44935064935,422.5
FBgn0002862,260.434292780691,4.2699741517268,1.10416454875944,3.86715381916966,0.00011011297844367,0.00288861922776398,1,Mst87F,Male-specific RNA 87F,FBgn0002862,NM_001300388,41693,GO:0005198|GO:0007283|GO:0036126,6,1112.07491057309,456.5
FBgn0031853,117.043804791471,3.17907228775235,0.732016411454452,4.34289756077437,1.40615710591413e-05,0.00070005903470523,1,TTLL3B,Tubulin tyrosine ligase-like 3B,FBgn0031853,NM_135224,33946,GO:0003341|GO:0005634|GO:0005930|GO:0005930|GO:0007283|GO:0007291|GO:0015630|GO:0015630|GO:0018094|GO:0018094|GO:0018094|GO:0035082|GO:0060271|GO:0060271|GO:0070735|GO:0070736|GO:0070736|GO:0070737,4,229.670473375899,336.75
FBgn0031859,293.519140957887,3.73993240462975,1.15134496602338,3.24831611289105,0.00116090218970865,0.0139270448361464,1,CG17377,uncharacterized protein,FBgn0031859,NM_001298762,33954,NA,6,744.456141396774,436
FBgn0031878,89.5462267037852,2.92767367917915,0.630160979307795,4.64591394153772,3.38574134427141e-06,0.000238654265472758,1,sip2,septin interacting protein 2,FBgn0031878,NM_135246,33979,GO:0000281|GO:0005515|GO:0005874|GO:0008104|GO:0030496|GO:0035371|GO:1990023,4,1871.28268398268,442.75
FBgn0031940,771.076079696208,5.52878079903374,0.536364173732325,10.3078860777769,6.49134202059736e-25,6.37536337649602e-22,1,CG7214,uncharacterized protein,FBgn0031940,NM_135297,34053,NA,4,44,310.25
FBgn0031941,9.2067532913565,3.45475695135104,1.1744960404001,2.94148028815334,0.00326647631496862,0.0283736610095033,1,ATPsynGL,ATP synthase, subunit G-like,FBgn0031941,NM_135298,34054,GO:0000276|GO:0000276|GO:0015986|GO:0015986|GO:0046034|GO:0046933,8,922.540320090518,481.5
FBgn0031942,15774.9154195524,3.64024883969647,0.509841308777229,7.13996448900347,9.33550336632293e-13,3.34029818382109e-10,1,CG7203,uncharacterized protein,FBgn0031942,NM_001298784,34055,NA,5,683.045458804391,410.25
FBgn0031954,7.91499004064232,3.47956801442375,1.21716003057565,2.85875967581526,0.00425300855279971,0.0340703219139996,1,CG14537,uncharacterized protein,FBgn0031954,NM_135311,34072,GO:0003674|GO:0005575|GO:0008150,7,460.877224539225,420.5
FBgn0032003,33.7886209639751,3.54963393177597,0.830682234950721,4.27315498324886,1.92726399202859e-05,0.000862694676149544,1,CG8349,uncharacterized protein,FBgn0032003,NM_135353,34124,GO:0004126|GO:0005829|GO:0008270|GO:0009972,22,1059.97204791105,557.75
